video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/20756,49,Poking something so it slightly moves,55,0
SomethingV2/frames/98621,43,Something falling like a feather or paper,134,0
SomethingV2/frames/43766,56,Pushing something so that it slightly moves,100,0
SomethingV2/frames/144143,26,Throwing something,151,1
SomethingV2/frames/217600,37,Something falling like a feather or paper,134,0
SomethingV2/frames/3575,47,Poking something so it slightly moves,55,0
SomethingV2/frames/100883,23,Throwing something,151,1
SomethingV2/frames/146961,65,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/172356,31,Throwing something onto a surface,155,1
SomethingV2/frames/143745,23,Throwing something against something,152,1
SomethingV2/frames/59158,51,Touching (without moving) part of something,160,0
SomethingV2/frames/183132,41,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/185995,36,Touching (without moving) part of something,160,0
SomethingV2/frames/91374,37,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/65863,40,Throwing something,151,1
SomethingV2/frames/143737,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/93894,49,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/177688,26,Something falling like a feather or paper,134,0
SomethingV2/frames/31271,39,Throwing something,151,1
SomethingV2/frames/196655,40,Something falling like a rock,135,1
SomethingV2/frames/183175,33,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/8791,35,Throwing something onto a surface,155,1
SomethingV2/frames/166025,37,Something falling like a rock,135,1
SomethingV2/frames/153157,39,Something falling like a rock,135,1
SomethingV2/frames/180985,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/103191,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/20606,45,Touching (without moving) part of something,160,0
SomethingV2/frames/127596,30,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/117131,42,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/166518,51,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/165184,35,Throwing something onto a surface,155,1
SomethingV2/frames/165006,12,Throwing something,151,1
SomethingV2/frames/120635,47,Something falling like a rock,135,1
SomethingV2/frames/78936,32,Holding something,16,0
SomethingV2/frames/95532,42,Something falling like a rock,135,1
SomethingV2/frames/27482,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/152457,29,Throwing something,151,1
SomethingV2/frames/64925,43,Something falling like a rock,135,1
SomethingV2/frames/75450,49,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/207486,44,Throwing something,151,1
SomethingV2/frames/142408,46,Throwing something,151,1
SomethingV2/frames/15377,40,Holding something,16,0
SomethingV2/frames/63471,22,Throwing something against something,152,1
SomethingV2/frames/87156,19,Touching (without moving) part of something,160,0
SomethingV2/frames/106259,46,Throwing something against something,152,1
SomethingV2/frames/57956,28,Throwing something in the air and catching it,153,1
SomethingV2/frames/116281,52,Touching (without moving) part of something,160,0
SomethingV2/frames/140192,34,Poking something so it slightly moves,55,0
SomethingV2/frames/165440,41,Something falling like a rock,135,1
SomethingV2/frames/23279,68,Poking something so it slightly moves,55,0
SomethingV2/frames/81190,30,Throwing something,151,1
SomethingV2/frames/33684,39,Something falling like a rock,135,1
SomethingV2/frames/136548,25,Throwing something,151,1
SomethingV2/frames/180650,35,Holding something,16,0
SomethingV2/frames/111057,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/173435,21,Pushing something so that it slightly moves,100,0
SomethingV2/frames/213293,25,Throwing something onto a surface,155,1
SomethingV2/frames/51560,39,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/172506,28,Pushing something so that it slightly moves,100,0
SomethingV2/frames/73067,19,Something falling like a rock,135,1
SomethingV2/frames/151357,61,Throwing something against something,152,1
SomethingV2/frames/200483,51,Something falling like a feather or paper,134,0
SomethingV2/frames/23399,25,Something falling like a rock,135,1
SomethingV2/frames/44361,37,Pushing something so that it slightly moves,100,0
SomethingV2/frames/142456,42,Poking something so it slightly moves,55,0
SomethingV2/frames/4442,61,Throwing something,151,1
SomethingV2/frames/200137,61,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/149718,41,Throwing something onto a surface,155,1
SomethingV2/frames/158738,44,Throwing something against something,152,1
SomethingV2/frames/98086,38,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/147258,42,Touching (without moving) part of something,160,0
SomethingV2/frames/90222,37,Throwing something,151,1
SomethingV2/frames/97103,47,Throwing something in the air and catching it,153,1
SomethingV2/frames/27377,37,Throwing something,151,1
SomethingV2/frames/76079,49,Throwing something,151,1
SomethingV2/frames/124595,44,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/219187,34,Something falling like a feather or paper,134,0
SomethingV2/frames/148595,34,Touching (without moving) part of something,160,0
SomethingV2/frames/130066,60,Pushing something so that it slightly moves,100,0
SomethingV2/frames/166424,36,Poking something so it slightly moves,55,0
SomethingV2/frames/48653,51,Something falling like a feather or paper,134,0
SomethingV2/frames/189303,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/157452,63,Touching (without moving) part of something,160,0
SomethingV2/frames/8382,39,Something falling like a feather or paper,134,0
SomethingV2/frames/132277,23,Something falling like a rock,135,1
SomethingV2/frames/21828,40,Touching (without moving) part of something,160,0
SomethingV2/frames/109002,52,Something falling like a rock,135,1
SomethingV2/frames/74782,36,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/48075,40,Something falling like a rock,135,1
SomethingV2/frames/24582,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/30355,53,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/61926,50,Throwing something against something,152,1
SomethingV2/frames/13311,38,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/69851,36,Touching (without moving) part of something,160,0
SomethingV2/frames/195163,37,Throwing something in the air and catching it,153,1
SomethingV2/frames/188871,53,Poking something so it slightly moves,55,0
SomethingV2/frames/141520,49,Throwing something onto a surface,155,1
SomethingV2/frames/134753,39,Touching (without moving) part of something,160,0
SomethingV2/frames/66734,51,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/95570,24,Holding something,16,0
SomethingV2/frames/31275,35,Something falling like a feather or paper,134,0
SomethingV2/frames/30970,34,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/28410,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/106295,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/216881,32,Throwing something,151,1
SomethingV2/frames/151569,23,Something falling like a rock,135,1
SomethingV2/frames/158632,48,Throwing something in the air and catching it,153,1
SomethingV2/frames/144215,33,Poking something so it slightly moves,55,0
SomethingV2/frames/135445,55,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/141862,29,Something falling like a feather or paper,134,0
SomethingV2/frames/151549,37,Throwing something,151,1
SomethingV2/frames/48551,25,Pushing something so that it slightly moves,100,0
SomethingV2/frames/179569,61,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/213431,58,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/60598,65,Throwing something,151,1
SomethingV2/frames/58170,41,Something falling like a rock,135,1
SomethingV2/frames/30973,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/204851,47,Throwing something,151,1
SomethingV2/frames/163486,35,Throwing something onto a surface,155,1
SomethingV2/frames/132716,41,Touching (without moving) part of something,160,0
SomethingV2/frames/219999,26,Holding something,16,0
SomethingV2/frames/34180,32,Throwing something against something,152,1
SomethingV2/frames/178879,66,Throwing something,151,1
SomethingV2/frames/160345,23,Throwing something onto a surface,155,1
SomethingV2/frames/91179,40,Throwing something,151,1
SomethingV2/frames/74588,50,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/192016,48,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/138443,64,Touching (without moving) part of something,160,0
SomethingV2/frames/150018,44,Throwing something,151,1
SomethingV2/frames/123193,64,Throwing something against something,152,1
SomethingV2/frames/202909,30,Holding something,16,0
SomethingV2/frames/25269,42,Touching (without moving) part of something,160,0
SomethingV2/frames/104169,22,Throwing something,151,1
SomethingV2/frames/12153,21,Throwing something in the air and catching it,153,1
SomethingV2/frames/84312,45,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/186371,36,Poking something so it slightly moves,55,0
SomethingV2/frames/172255,27,Something falling like a feather or paper,134,0
SomethingV2/frames/17000,48,Touching (without moving) part of something,160,0
SomethingV2/frames/100913,54,Throwing something,151,1
SomethingV2/frames/67933,52,Poking something so it slightly moves,55,0
SomethingV2/frames/192361,52,Throwing something against something,152,1
SomethingV2/frames/1837,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/117895,41,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/30965,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/72227,62,Something falling like a rock,135,1
SomethingV2/frames/144306,30,Spinning something so it continues spinning,139,1
SomethingV2/frames/163574,71,Throwing something onto a surface,155,1
SomethingV2/frames/57895,40,Something falling like a rock,135,1
SomethingV2/frames/136581,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/173994,41,Throwing something in the air and catching it,153,1
SomethingV2/frames/164706,44,Throwing something,151,1
SomethingV2/frames/121651,55,Touching (without moving) part of something,160,0
SomethingV2/frames/129132,42,Touching (without moving) part of something,160,0
